;;;;;;;;;;;;;;;;;22.874.636,98;;;
Sì/No (R);Chiave (S);Project ID (T);Comune (U);Comune (V);BU (W);Type of service (X);Type of Contract (Y);Dettaglio commessa (Z);Activity Code (AA);04 - Materiali (AB);02 - Servizi (AC);03 - Manodopera (AD);01 - Oneri (AE);Totale (AF);% ATI (AG);Capitalizzazioni (AH);Capitalizzazione + Costi indiretti (AI);Società (AJ);Stato;Nota
;;PPP-EEE-H683-01;COMUNE DI SALA CONSILINA ;Sala Consilina;South;Smart Buildings;Smart Buildings; EFFICIENTAMENTO ENERGETICO EDIFICI SALA CONSILINA;PREPARATION;;;;;;;;17.250;Civismart;;Comune: storico CapEx · BU: storico · classificazione: storico CapEx
;;PPP-EEE-L868-01;COMUNE DI VIGARANO MAINARDA ;Vigarano Mainarda;Centre;Smart Buildings;Smart Buildings; VIGARANO MAINARDA EFFICIENTAMENTO ENERGETICO EDIFICI;PREPARATION;;;;;;;;575;Civismart;;Comune: storico CapEx · BU: storico · classificazione: storico CapEx
;;PPP-IPU-H800-01;COMUNE DI SAN CIPRIANO PICENTINO ;San Cipriano Picentino;South;Public Streetlighting;PPP; SAN CIPRIANO PICENTINO ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;5069,085;Civismart;;Comune: storico CapEx · BU: storico · classificazione: storico CapEx
;;PPP-IPU-H688-01;COMUNE DI SALAPARUTA ;Salaparuta;South;Public Streetlighting;PPP; SALAPARUTA ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;11.887,69;Civismart;;Comune: storico CapEx · BU: storico · classificazione: storico CapEx
;;PPP-IPU-A561-01;COMUNE DI MONTECATINI TERME ;Montecatini Terme;Centre;Public Streetlighting;PPP; MONTECATINI TERME ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;39.632,86;Civismart;;Comune: storico CapEx · BU: storico · classificazione: storico CapEx
;;PPP-EEE-A746-02;Comune di Bellante - Uff_eFatturaPA ;Bellante;Centre;Public Streetlighting;PPP; COMUNE DI BELLANTE EFFICIENTAMENTO ENERGETICO EDIFICI;PREPARATION;;;;;;;;1495;Civismart;;Comune: storico CapEx · BU: storico · classificazione: storico CapEx
;;PPP-IPU-F740-01;COMUNE DI MOROLO ;Morolo;Centre;Public Streetlighting;PPP; MOROLO ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;1783,65;Civismart;;Comune: storico CapEx · BU: storico · classificazione: storico CapEx
;;PPP-IPU-L658-01;COMUNE DI VALVERDE ;Valverde;South;Public Streetlighting;PPP; VALVERDE ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;17.888,46;Civismart;;Comune: storico CapEx · BU: storico · classificazione: storico CapEx
;;PPP-EEE-G786-01;COMUNE DI POLICORO ;Policoro;South;Smart Buildings;Smart Buildings; POLICORO EFFICIENTAMENTO EDIFICI;PREPARATION;;;;;;;;19.136;Civismart;;Comune: nuovo (regola Title Case) · BU: storico (nome combacia) · classificazione: storico CapEx
;;PPP-IPU-H834-01;COMUNE DI SAN FELICE A CANCELLO ;San Felice a Cancello;South;Public Streetlighting;PPP; SAN FELICE A CANCELLO ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;3150,5055;Civismart;;Comune: anagrafica CVS BU (per codice commessa) · BU: anagrafica CVS BU · classificazione: anagrafica CVS BU
;;PPP-EEE-F201-03;COMUNE DI MIGLIONICO ;Miglionico;South;Smart Buildings;Smart Buildings; MIGLIONICO EFF.TO ENERGETICO EDIFICI;PREPARATION;;;;;;;;1166,20925;Civismart;;Comune: storico CapEx · BU: storico · classificazione: storico CapEx
;;PPP-IPU-I548-01;Comune di Scordia ;Scordia;South;Public Streetlighting;PPP; SCORDIA ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;505,0455;Civismart;;Comune: storico CapEx · BU: storico · classificazione: storico CapEx
;;PPP-IPU-H480-01;COMUNE DI RODI GARGANICO ;Rodi Garganico;South;Public Streetlighting;PPP; RODI GARGANICO ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;15.469,41;Civismart;;Comune: storico CapEx · BU: storico · classificazione: storico CapEx
;;PPP-IPU-F541-01;COMUNE DI MONTELEONE SABINO ;Monteleone Sabino;Centre;Public Streetlighting;PPP; MONTELEONE SABINO ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;2511,186;Civismart;;Comune: nuovo (regola Title Case) · BU: storico (nome combacia) · classificazione: storico CapEx
;;PPP-IPU-I669-01;COMUNE DI SERRONE ;Serrone;Centre;Public Streetlighting;PPP; SERRONE ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;5852,925;Civismart;;Comune: storico CapEx · BU: storico · classificazione: storico CapEx
;;PPP-IPU-D440-01;COMUNE DI ESPERIA ;Esperia;Centre;Public Streetlighting;PPP; ESPERIA ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;4799,916;Civismart;;Comune: nuovo (regola Title Case) · BU: storico (nome combacia) · classificazione: storico CapEx
;;PPP-IPU-F065-01;COMUNE DI MAZZARINO ;MAZZARINO;South;Public Streetlighting;PPP; MAZZARINO ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;575;Civismart;;Comune: storico CapEx · BU: storico · classificazione: storico CapEx
;;PPP-IPU-L357-01;COMUNE DI TRECCHINA ;TRECCHINA;South;Public Streetlighting;PPP; TRECCHINA ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;874;Civismart;;Comune: storico CapEx · BU: storico · classificazione: storico CapEx
;;PPP-IPU-G376-01;COMUNE DI PATTADA ;Pattada;Centre;Public Streetlighting;PPP; PATTADA ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;575;Civismart;;Comune: storico CapEx · BU: storico · classificazione: storico CapEx
;;PPP-IPU-H281-01;Comune di Riesi ;Riesi;South;Public Streetlighting;PPP; RIESI ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;1315,6;Civismart;;Comune: storico CapEx · BU: storico · classificazione: storico CapEx
;;PPP-IPU-M428-02;COMUNE DI PRESICCE - ACQUARICA ;Presicce;South;Public Streetlighting;PPP; PRESICCE-ACQUARICA (sussidiaria) ILL. PUBBLICA;PREPARATION;;;;;;;;250;Presicce;;Comune: anagrafica CVS BU (per codice commessa) · BU: anagrafica CVS BU · classificazione: anagrafica CVS BU
;;PPP-IPU-F348-01;Comune di Mondolfo ;Mondolfo;Centre;Public Streetlighting;PPP; Mondolfo - PPPILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;1472,77625;Civismart;;Comune: anagrafica CVS BU (per codice commessa) · BU: anagrafica CVS BU · classificazione: anagrafica CVS BU
;;PPP-IPU-E339-01;COMUNE DI ISOLA DI CAPO RIZZUTO ;Isola Di Capo Rizzuto;South;Public Streetlighting;PPP; ISOLA DI CAPO RIZZUTO ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;43.929,66;Civismart;;Comune: storico CapEx · BU: storico · classificazione: storico CapEx
;;PPP-IPU-M273-01;COMUNE DI SANTA MARIA LA CARITA' ;Santa Maria la Carita';South;Public Streetlighting;PPP; SANTA MARIA LA CARITA' ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;9668,464;Civismart;;Comune: nuovo (regola Title Case) · BU: storico (nome combacia) · classificazione: storico CapEx
;;PPP-EEE-H882-02;COMUNE DI SAN GIORGIO IONICO ;San Giorgio Ionico;South;Public Streetlighting;PPP; SAN GIORGIO IONICO EFFICIENTAMENTO EDIFICI;PREPARATION;;;;;;;;15.554,98;Civismart;;Comune: storico CapEx · BU: storico · classificazione: storico CapEx
;;PPP-IPU-F004-01;COMUNE DI MASCALI ;Mascali;South;Public Streetlighting;PPP; MASCALI ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;8083,787;Civismart;;Comune: nuovo (regola Title Case) · BU: storico (nome combacia) · classificazione: storico CapEx
;;PPP-IPU-G722-01;COMUNE DI PIZZO CALABRO ;Pizzo Calabro;South;Public Streetlighting;PPP; PIZZO CALABRO ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;95,45;Civismart;;Comune: nuovo (regola Title Case) · BU: storico (nome combacia) · classificazione: storico CapEx
;;PPP-IPU-F637-01;Comune di Montescaglioso ;Montescaglioso;South;Public Streetlighting;PPP; MONTESCAGLIOSO ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;317,952;Civismart;;Comune: anagrafica CVS BU (per codice commessa) · BU: anagrafica CVS BU · classificazione: anagrafica CVS BU
;;PPP-IPU-B429-01;COMUNE DI CALTANISSETTA ;Caltanissetta;South;Public Streetlighting;PPP; CALTANISSETTA ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;11.960;Civismart;;Comune: storico CapEx · BU: storico · classificazione: storico CapEx
;;PPP-IPU-H930-01;COMUNE DI SAN GIULIANO MILANESE ;San Giuliano Milanese;North West;Public Streetlighting;PPP; SAN GIULIANO MILANESE ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;1811,25;Civismart;;Comune: anagrafica CVS BU (per codice commessa) · BU: anagrafica CVS BU · classificazione: anagrafica CVS BU
;;PPP-IPU-E050-01;COMUNE DI GIRIFALCO ;Girifalco;South;Public Streetlighting;PPP; GIRIFALCO ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;20.977,50;Civismart;;Comune: storico CapEx · BU: storico · classificazione: storico CapEx
;;PPP-IPU-I441-01;Comune di Saronno ;Saronno;North West;Public Streetlighting;PPP; SARONNO ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;3622,5;Civismart;;Comune: anagrafica CVS BU (per codice commessa) · BU: anagrafica CVS BU · classificazione: anagrafica CVS BU
;;PPP-IPU-F913-01;COMUNE DI NOCERA SUPERIORE ;Nocera Superiore;South;Public Streetlighting;PPP; NOCERA SUPERIORE ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;31.619,92;Civismart;;Comune: nuovo (regola Title Case) · BU: storico (nome combacia) · classificazione: storico CapEx
;;PPP-IPU-I293-01;COMUNE DI SANT' ANTIMO ;Sant' Antimo;South;Public Streetlighting;PPP; SANT'ANTIMO ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;31.720,96;Civismart;;Comune: nuovo (regola Title Case) · BU: storico (nome combacia) · classificazione: storico CapEx
;;PPP-IPU-F916-01;COMUNE DI NOCIGLIA ;Nociglia;South;Public Streetlighting;PPP; Nociglia ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;7,49225;Civismart;;Comune: anagrafica CVS BU (per codice commessa) · BU: anagrafica CVS BU · classificazione: anagrafica CVS BU
;;PPP-IPU-I852-01;COMUNE DI SORI ;Sori;North West;Public Streetlighting;PPP; SORI ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;842,881;Civismart;;Comune: storico CapEx · BU: storico · classificazione: storico CapEx
;;PPP-IPU-I394-01;COMUNE DI SAN VITO CHIETINO ;San Vito Chietino;Centre;Public Streetlighting;PPP; SAN VITO CHIETINO ILLUMINAZIONE PUBBLICA;Construction;;;;;;;;460;Civismart;;Comune: anagrafica CVS BU (per codice commessa) · BU: anagrafica CVS BU · classificazione: anagrafica CVS BU
;;PPP-IPU-I305-01;COMUNE DI SANT'ARCANGELO ;Sant'Arcangelo;South;Public Streetlighting;PPP; SANT'ARCANGELO ILLUMINAZIONE PUBBLICA;Construction;;;;;;;;6028,14475;Selettra;;Comune: anagrafica CVS BU (per codice commessa) · BU: anagrafica CVS BU · classificazione: anagrafica CVS BU
;;PPP-IPU-F747-01;Comune di Morro D'Oro - Uff_eFatturaPA ;Morro D'Oro Pl;Centre;Public Streetlighting;PPP; MORRO D'ORO ILLUMINAZIONE PUBBLICA;Construction;;;;;;;;4487,461;Ottima;;Comune: anagrafica CVS BU (per codice commessa) · BU: anagrafica CVS BU · classificazione: anagrafica CVS BU
;;PPP-IPU-B959-01;COMUNE DI CASELLE IN PITTARI ;Caselle In Pittari;South;Public Streetlighting;PPP; CASELLE IN PITTARI ILLUMINAZIONE PUBBLICA;Construction;;;;;;;;8312,29775;Selettra;;Comune: anagrafica CVS BU (per codice commessa) · BU: anagrafica CVS BU · classificazione: anagrafica CVS BU
;;PPP-IPU-C448-01;COMUNE DI CELLINO SAN MARCO ;Cellino San Marco;South;Public Streetlighting;PPP; CELLINO SAN MARCO ILLUMINAZIONE PUBBLICA;Construction;;;;;;;;8505,38275;Selettra;;Comune: anagrafica CVS BU (per codice commessa) · BU: anagrafica CVS BU · classificazione: anagrafica CVS BU
;;PPP-IPU-F229-01;Comune di Mira ;Mira;North East;Public Streetlighting;PPP; IMPIANTI COMUNE DI MIRA;Construction;;;;;;;;50.000;CMV I;;Comune: anagrafica CVS BU (per codice commessa) · BU: anagrafica CVS BU · classificazione: anagrafica CVS BU
;;PPP-IPU-G648-01;COMUNE DI PIEVE FOSCIANA ;Pieve Fosciana;Centre;Public Streetlighting;PPP; PIEVE FOSCIANA ILLUMINAZIONE PUBBLICA;Construction;;;;;;;;25.865,94;Selettra;;Comune: anagrafica CVS BU (per codice commessa) · BU: anagrafica CVS BU · classificazione: anagrafica CVS BU
;;PPP-EEE-B294-03;Comune di Bussi sul Tirino - ufficio tecnico ;Bussi Sul Tirino Hm;Centre;Smart Buildings;Smart Buildings; BUSSI SUL TIRINO EFF.TO ENERGETICO EDIFICI;Construction;;;;;;;;22.583,27;Bussi;;Comune: anagrafica CVS BU (per codice commessa) · BU: anagrafica CVS BU · classificazione: anagrafica CVS BU
;;ATI-IPU-D812-01;COMUNE DI FROSSASCO ;Frossasco;North West;Public Streetlighting;PPP; IN ATI FROSSASCO ILLUMINAZIONE PUBBLICA;Construction;;;;;;;;8730,023175;Selettra;;Comune: anagrafica CVS BU (per codice commessa) · BU: anagrafica CVS BU · classificazione: anagrafica CVS BU
;;PPP-IPU-A519-01;Comune di Avigliano ;Avigliano;South;Public Streetlighting;PPP; AVIGLIANO ILLUMINAZIONE PUBBLICA;Construction;;;;;;;;23.493,37;Selettra;;Comune: anagrafica CVS BU (per codice commessa) · BU: anagrafica CVS BU · classificazione: anagrafica CVS BU
;;PPP-IPU-G426-01;COMUNE DI PELLEZZANO ;Pellezzano;South;Public Streetlighting;PPP; PELLEZZANO ILLUMINAZIONE PUBBLICA;Construction;;;;;;;;5869,8645;Selettra;da rivedere;commessa non presente nell'anagrafica CapEx: % ATI assunta a 1 e Società da confermare
;;PPP-IPU-L484-01;COMUNE DI UGENTO ;Ugento;South;Public Streetlighting;PPP; UGENTO ILLUMINAZIONE PUBBLICA;Construction;;;;;;;;61.034,27;Selettra;;Comune: anagrafica CVS BU (per codice commessa) · BU: anagrafica CVS BU · classificazione: anagrafica CVS BU
;;PPP-IPU-F637-01;Comune di Montescaglioso ;Montescaglioso;South;Public Streetlighting;PPP; MONTESCAGLIOSO ILLUMINAZIONE PUBBLICA;Construction;;;;;;;;19.200,44;Civismart;;Comune: anagrafica CVS BU (per codice commessa) · BU: anagrafica CVS BU · classificazione: anagrafica CVS BU
;;PPP-IPU-D223-01;COMUNE DI CURSI ;Cursi;South;Public Streetlighting;PPP; CURSI ILLUMINAZIONE PUBBLICA;Construction;;;;;;;;1295,9465;Selettra;;Comune: anagrafica CVS BU (per codice commessa) · BU: anagrafica CVS BU · classificazione: anagrafica CVS BU
;;PPP-IPU-B506-01;COMUNE DI CAMPI SALENTINA ;Campi Salentina;South;Public Streetlighting;PPP; CAMPI SALENTINA ILLUMINAZIONE PUBBLICA;Construction;;;;;;;;24.447,17;Selettra;;Comune: anagrafica CVS BU (per codice commessa) · BU: anagrafica CVS BU · classificazione: anagrafica CVS BU
;;PPP-IPU-G070-01;COMUNE DI ONIFAI ;Onifai;Centre;Public Streetlighting;PPP; Onifai ILLUMINAZIONE PUBBLICA;Construction;;;;;;;;77,878;Civismart;;Comune: anagrafica CVS BU (per codice commessa) · BU: anagrafica CVS BU · classificazione: anagrafica CVS BU
;;PPP-IPU-A854-01;COMUNE DI BICCARI ;Biccari;South;Public Streetlighting;PPP; BICCARI ILLUMINAZIONE PUBBLICA;Construction;;;;;;;;13.173,40;Civismart;;Comune: anagrafica CVS BU (per codice commessa) · BU: anagrafica CVS BU · classificazione: anagrafica CVS BU
;;ATI-IPU-F481-01;COMUNE DI MONTECORVINO ROVELLA ;Montecorvino Rovella;South;Public Streetlighting;PPP; IN ATI MONTECORVINO ROVELLA ILLUMINAZIONE PUBBLICA;Construction;;;;;;;;1096,522298;Selettra;;Comune: anagrafica CVS BU (per codice commessa) · BU: anagrafica CVS BU · classificazione: anagrafica CVS BU
;;PPP-IPU-M426-01;COMUNE DI COLCERESA ;Colceresa;North East;Public Streetlighting;PPP; COLCERESA ILLUMINAZIONE PUBBLICA;Construction;;;;;;;;1246,14;Carollo;;Comune: anagrafica CVS BU (per codice commessa) · BU: anagrafica CVS BU · classificazione: anagrafica CVS BU
;;PPP-IPU-G560-01;COMUNE DI PIANEZZE ;Pianezze;North East;Public Streetlighting;PPP; PIANEZZE ILLUMINAZIONE PUBBLICA;Construction;;;;;;;;1107,68;Civismart;;Comune: anagrafica CVS BU (per codice commessa) · BU: anagrafica CVS BU · classificazione: anagrafica CVS BU
;;AQ1-IPU-A845-01;COMUNE DI BIANDRONNO ;Biandronno;North West;Public Streetlighting;C-AQ1; BiandronnoILLUMINAZIONE PUBBLICA;Construction;;;;;;;;3085,082;Atlantic;;Comune: anagrafica CVS BU (per codice commessa) · BU: anagrafica CVS BU · classificazione: anagrafica CVS BU
;;PPP-IPU-F165-01;COMUNE DI MEZZAGO ;Mezzago;North West;Public Streetlighting;PPP; Mezzago ILLUMINAZIONE PUBBLICA;Construction;;;;;;;;181.392,35;Ottima;;Comune: anagrafica CVS BU (per codice commessa) · BU: anagrafica CVS BU · classificazione: anagrafica CVS BU
;;PPP-IPU-D763-01;COMUNE DI FRANCAVILLA AL MARE ;Francavilla al Mare;Centre;Public Streetlighting;PPP; Francavilla al Mare ILLUMINAZIONE PUBBLICA;Construction;;;;;;;;6448,188;Civismart;;Comune: anagrafica CVS BU (per codice commessa) · BU: anagrafica CVS BU · classificazione: anagrafica CVS BU
;;CL3-IPU-I608-01;Comune di Senigallia ;Senigallia;Centre;Public Streetlighting;C-Luce 3; SenigalliaILLUMINAZIONE PUBBLICA;Construction;;;;;;;;180,78;Civismart;;Comune: anagrafica CVS BU (per codice commessa) · BU: anagrafica CVS BU · classificazione: anagrafica CVS BU
;;PPP-IPU-E033-01;Comune di Ginestra ;Ginestra;South;Public Streetlighting;PPP; GINESTRA ILLUMINAZIONE PUBBLICA;Construction;;;;;;;;242,098;Civismart;;Comune: anagrafica CVS BU (per codice commessa) · BU: anagrafica CVS BU · classificazione: anagrafica CVS BU
;;PPP-IPU-C334-01;COMUNE DI CASTRI DI LECCE ;Castri Di Lecce;South;Public Streetlighting;PPP; CASTRI DI LECCE ILLUMINAZIONE PUBBLICA;Construction;;;;;;;;11.229,81;Selettra;;Comune: anagrafica CVS BU (per codice commessa) · BU: anagrafica CVS BU · classificazione: anagrafica CVS BU
;;PPP-IPU-L357-01;COMUNE DI TRECCHINA ;TRECCHINA;South;Public Streetlighting;PPP; TRECCHINA ILLUMINAZIONE PUBBLICA;Construction;;;;;;;;932,8225;Civismart;;Comune: storico CapEx · BU: storico · classificazione: storico CapEx
;;PPP-IPU-H793-01;COMUNE DI SAN CESARIO DI LECCE ;San Cesario Di Lecce;South;Public Streetlighting;PPP; SAN CESARIO DI LECCE ILLUMINAZIONE PUBBLICA;Construction;;;;;;;;19.963,89;Selettra;;Comune: anagrafica CVS BU (per codice commessa) · BU: anagrafica CVS BU · classificazione: anagrafica CVS BU
;;PPP-IPU-L850-01;Comune di Vicopisano - Uff_eFatturaPA ;Vicopisano;Centre;Public Streetlighting;PPP; VICOPISANO ILLUMINAZIONE PUBBLICA;Construction;;;;;;;;1286,62;Ottima;;Comune: anagrafica CVS BU (per codice commessa) · BU: anagrafica CVS BU · classificazione: anagrafica CVS BU
;;PPP-IPU-G910-01;COMUNE DI PORTOCANNONE ;Portocannone;Centre;Public Streetlighting;PPP; PORTOCANNONE ILLUMINAZIONE PUBBLICA;Construction;;;;;;;;3220;Civismart;;Comune: anagrafica CVS BU (per codice commessa) · BU: anagrafica CVS BU · classificazione: anagrafica CVS BU
;;PPP-IPU-L074-01;COMUNE DI TAVIANO ;Taviano;South;Public Streetlighting;PPP; COMUNE DI TAVIANO (SUSSIDIARIA) ILLUMINAZIONE PUBBLICA;Construction;;;;;;;;23.718,81;Taviano;;Comune: anagrafica CVS BU (per codice commessa) · BU: anagrafica CVS BU · classificazione: anagrafica CVS BU
;;PPP-IPU-H090-01;COMUNE DI PULSANO ;Pulsano;South;Public Streetlighting;PPP; PULSANO (SUSSIDIARIA) ILLUMINAZIONE PUBBLICA;Construction;;;;;;;;13.494,43;Pulsano;;Comune: anagrafica CVS BU (per codice commessa) · BU: anagrafica CVS BU · classificazione: anagrafica CVS BU
;;PPP-IPU-D947-01;COMUNE DI GAVOI ;Gavoi;Centre;Public Streetlighting;PPP; GAVOI ILLUMINAZIONE PUBBLICA;Construction;;;;;;;;505,8735;Ottima;;Comune: anagrafica CVS BU (per codice commessa) · BU: anagrafica CVS BU · classificazione: anagrafica CVS BU
;;PPP-IPU-C492-01;Comune di Cerchio ;Cerchio;Centre;Public Streetlighting;PPP; CERCHIO ILLUMINAZIONE PUBBLICA;Construction;;;;;;;;22.647,35;Ottima;;Comune: anagrafica CVS BU (per codice commessa) · BU: anagrafica CVS BU · classificazione: anagrafica CVS BU
;;PPP-EEE-L736-01;COMUNE DI VENEZIA ;Venezia HM;North East;Smart Buildings;Smart Buildings; Venezia PBEFFICIENTAMENTO ENERGETICO EDIFICI;Construction;;;;;;;;2482,229;Civismart;;Comune: anagrafica CVS BU (per codice commessa) · BU: anagrafica CVS BU · classificazione: anagrafica CVS BU
;;PPP-IPU-H307-01;COMUNE DI RIONERO IN VULTURE ;Santa Maria Del Cedro;South;Public Streetlighting;PPP; RIONERO IN VULTURE ILLUMINAZIONE PUBBLICA;Construction;;;;;;;;25.978,51;Civismart;;Comune: anagrafica CVS BU (per codice commessa) · BU: anagrafica CVS BU · classificazione: anagrafica CVS BU
;;PPP-IPU-A615-01;COMUNE DI BARAGIANO ;Baragiano;South;Public Streetlighting;PPP; BARAGIANO ILLUMINAZIONE PUBBLICA;Construction;;;;;;;;40.601,57;Civismart;;Comune: anagrafica CVS BU (per codice commessa) · BU: anagrafica CVS BU · classificazione: anagrafica CVS BU
;;ATI-IPU-G674-01;COMUNE DI PINEROLO ;Pinerolo;North West;Public Streetlighting;PPP; IN ATI PINEROLO ILLUMINAZIONE PUBBLICA;Construction;;;;;;;;161.739,06;Selettra;;Comune: anagrafica CVS BU (per codice commessa) · BU: anagrafica CVS BU · classificazione: anagrafica CVS BU
;;PPP-IPU-A350-01;COMUNE DI ARADEO ;Aradeo;South;Public Streetlighting;PPP; ARADEO ILLUMINAZIONE PUBBLICA;Construction;;;;;;;;1461,489;Selettra;;Comune: anagrafica CVS BU (per codice commessa) · BU: anagrafica CVS BU · classificazione: anagrafica CVS BU
;;PPP-IPU-I553-01;COMUNE DI SCURCOLA MARSICANA ;Scurcola Marsicana;Centre;Public Streetlighting;PPP; SCURCOLA MARSICANA ILLUMINAZIONE PUBBLICA;Construction;;;;;;;;13.998,50;Selettra;;Comune: anagrafica CVS BU (per codice commessa) · BU: anagrafica CVS BU · classificazione: anagrafica CVS BU
;;PPP-IPU-F916-01;COMUNE DI NOCIGLIA ;Nociglia;South;Public Streetlighting;PPP; Nociglia ILLUMINAZIONE PUBBLICA;Construction;;;;;;;;19.211,15;Civismart;;Comune: anagrafica CVS BU (per codice commessa) · BU: anagrafica CVS BU · classificazione: anagrafica CVS BU
;;PPP-IPU-E716-01;Comune di Lucera ;Lucera;South;Public Streetlighting;PPP; LUCERA ILLUMINAZIONE PUBBLICA;Construction;;;;;;;;74.635,83;Selettra;;Comune: anagrafica CVS BU (per codice commessa) · BU: anagrafica CVS BU · classificazione: anagrafica CVS BU
;;PPP-IPU-G751-01;COMUNE DI POGGIARDO ;Poggiardo;South;Public Streetlighting;PPP; POGGIARDO ILLUMINAZIONE PUBBLICA;Construction;;;;;;;;761,208;Selettra;da rivedere;commessa non presente nell'anagrafica CapEx: % ATI assunta a 1 e Società da confermare
;;CL4-IPU-D643-01;Comune di Foggia ;Foggia;South;Public Streetlighting;C-Luce 4; FoggiaILLUMINAZIONE PUBBLICA;Construction;;;;;;;;104,6385;Civismart;;Comune: anagrafica CVS BU (per codice commessa) · BU: anagrafica CVS BU · classificazione: anagrafica CVS BU
;;PPP-IPU-I608-01;Comune di Senigallia ;Senigallia;Centre;Public Streetlighting;PPP; Senigallia - Project 2031ILLUMINAZIONE PUBBLICA;Construction;;;;;;;;37.491,98;Atlantic;;Comune: anagrafica CVS BU (per codice commessa) · BU: anagrafica CVS BU · classificazione: anagrafica CVS BU
;;PPP-IPU-L326-01;COMUNE DI TRAMUTOLA ;Tramutola;South;Public Streetlighting;PPP; TRAMUTOLA ILLUMINAZIONE PUBBLICA;Construction;;;;;;;;43.754,06;Selettra;;Comune: anagrafica CVS BU (per codice commessa) · BU: anagrafica CVS BU · classificazione: anagrafica CVS BU
;;PPP-IPU-I480-02;COMUNE DI SAVONA ;Savona;North West;Public Streetlighting;PPP; IMPIANTI COMUNE DI SAVONA;Construction;;;;;;;;92.840,44;Ottima;;Comune: anagrafica CVS BU (per codice commessa) · BU: anagrafica CVS BU · classificazione: anagrafica CVS BU
;;PPP-IPU-L736-01;CITTA' METROPOLITANA DI VENEZIA I SMART CITY S.R.L. ;Venezia PL;North East;Public Streetlighting;PPP; Impianti Citta Metropolitana di VeneziaILLUMINAZIONE PUBBLICA;Construction;;;;;;;;17.288,61;Civismart;;Comune: anagrafica CVS BU (per codice commessa) · BU: anagrafica CVS BU · classificazione: anagrafica CVS BU
;;PPP-IPU-F370-01;COMUNE DI MONGRASSANO ;Mongrassano;South;Public Streetlighting;PPP; MONGRASSANO ILLUMINAZIONE PUBBLICA;Construction;;;;;;;;5864,839;Selettra;;Comune: anagrafica CVS BU (per codice commessa) · BU: anagrafica CVS BU · classificazione: anagrafica CVS BU
;;PPP-IPU-I019-01;COMUNE DI SAN MARZANO SUL SARNO ;San Marzano Sul Sarno;South;Public Streetlighting;PPP; SAN MARZANO SUL SARNO ILLUMINAZIONE PUBBLICA;Construction;;;;;;;;510,2895;Selettra;;Comune: anagrafica CVS BU (per codice commessa) · BU: anagrafica CVS BU · classificazione: anagrafica CVS BU
;;PPP-IPU-F843-01;COMUNE DI NARDODIPACE ;Nardodipace;South;Public Streetlighting;PPP; NARDODIPACE ILLUMINAZIONE PUBBLICA;Construction;;;;;;;;12.823,93;Selettra;;Comune: anagrafica CVS BU (per codice commessa) · BU: anagrafica CVS BU · classificazione: anagrafica CVS BU
;;PPP-IPU-A942-01;COMUNE DI NOVA SIRI ;Nova Siri;South;Public Streetlighting;PPP; NOVA SIRI ILLUMINAZIONE PUBBLICA;Construction;;;;;;;;39.300,32;Selettra;;Comune: anagrafica CVS BU (per codice commessa) · BU: anagrafica CVS BU · classificazione: anagrafica CVS BU
;;PPP-IPU-L835-01;COMUNE DI VIBONATI ;Vibonati;South;Public Streetlighting;PPP; VIBONATI ILLUMINAZIONE PUBBLICA;Construction;;;;;;;;19.089,51;Selettra;;Comune: anagrafica CVS BU (per codice commessa) · BU: anagrafica CVS BU · classificazione: anagrafica CVS BU
